
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
96	1	1.837978	492796.641113	492796.638916	494650.739014	494650.738037	2	2	1.435840	495651.145020	495651.143066	497098.760254	497098.759033	00002	f	1970-01	49.315753	1
97	1	0.389222	499613.437012	499613.435059	500018.784180	500018.782227	2	2	0.860681	501031.232178	501031.224121	501907.026123	501907.024170	00002	f	1970-01	49.315753	1
98	1	0.741422	504413.460938	504413.459229	505171.039062	505171.035156	2	2	0.597725	506172.550049	506172.537109	506778.835205	506778.833252	00002	f	1970-01	49.315753	0
99	1	1.065728	509296.916992	509296.915039	510378.848145	510378.847168	3	2	1.790424	511381.771240	511381.757080	513186.922119	513186.921143	00002	f	1970-01	49.315753	0
100	2	0.489770	515696.988037	515696.986084	516202.885254	516202.883057	3	1	0.667877	517203.876953	517203.871094	517882.985107	517882.982910	00002	f	1970-01	49.315753	0
101	2	0.653727	520397.056152	520397.053955	521066.922119	521066.920166	2	2	0.698990	522068.119141	522068.110107	522778.929932	522778.928955	00002	f	1970-01	49.315753	1
102	2	0.465831	525297.131104	525297.128906	525779.076172	525779.073975	2	2	0.678233	526781.656982	526781.649170	527474.949219	527474.946045	00002	f	1970-01	49.315753	1
103	2	0.454303	529980.444092	529980.441162	530450.956055	530450.955078	2	2	0.659668	531452.145996	531452.137939	532123.120117	532123.117920	00002	f	1970-01	49.315753	1
104	2	0.459592	534647.141113	534647.139160	535123.092041	535123.090088	3	2	0.784855	536124.289062	536124.281006	536915.015137	536915.014160	00002	f	1970-01	49.315753	1
105	2	1.052300	539430.671875	539430.670166	540499.187012	540499.186035	3	2	0.737521	541500.879150	541500.864014	542251.084229	542251.083252	00002	f	1970-01	49.315753	0
106	2	0.454977	544764.087891	544764.086182	545235.173096	545235.171143	3	2	0.684095	546236.526123	546236.514160	546931.217041	546931.215088	00002	f	1970-01	49.315753	1
107	2	0.651500	549447.464111	549447.462158	550115.088135	550115.086182	2	2	0.712782	551116.266113	551116.258301	551843.163086	551843.162109	00002	f	1970-01	49.315753	1
108	2	0.495451	554348.389160	554348.386963	554859.130127	554859.127930	2	2	0.714765	555860.214111	555860.207031	556595.207031	556595.206055	00002	f	1970-01	49.315753	1
109	2	0.424873	559114.274170	559114.272217	559555.283203	559555.281006	3	2	0.629699	560556.750977	560556.738281	561195.187256	561195.185059	00002	f	1970-01	49.315753	1
110	2	0.800680	563714.312988	563714.311279	564531.230957	564531.229004	3	2	0.855967	565531.631104	565531.629150	566403.224121	566403.222168	00002	f	1970-01	49.315753	0
111	2	0.696722	568914.413086	568914.410156	569627.264160	569627.260986	2	2	0.547965	570628.345947	570628.338135	571195.268066	571195.265137	00002	f	1970-01	49.315753	0
112	1	0.584684	573714.479004	573714.476074	574315.298096	574315.294922	2	2	0.480717	575316.385986	575316.379150	575811.488281	575811.485107	00002	f	1970-01	49.315753	0
113	1	0.544725	578316.308105	578316.306152	578875.394043	578875.391113	3	2	1.209992	579876.503906	579876.497070	581091.416260	581091.414062	00002	f	1970-01	49.315753	0
114	1	0.844637	583614.609131	583614.607178	584475.362061	584475.359863	3	1	0.417944	585475.765137	585475.763184	585899.475098	585899.472900	00002	f	1970-01	49.315753	0
115	2	0.388043	588431.314941	588431.311279	588835.508057	588835.506104	3	2	0.643832	589836.572021	589836.564209	590491.423096	590491.421143	00002	f	1970-01	49.315753	1
116	2	0.405211	592998.083252	592998.081055	593419.428223	593419.425049	3	2	0.578722	594420.503174	594420.496094	595011.537109	595011.534912	00002	f	1970-01	49.315753	1
117	2	0.400500	597517.092041	597517.090088	597931.419189	597931.417969	3	2	0.543770	598932.512207	598932.503906	599491.462158	599491.460205	00002	f	1970-01	49.315753	1
118	2	0.156481	602014.868164	602014.864990	602187.493164	602187.490967	3	2	0.468908	603188.473877	603188.467041	603667.560059	603667.557129	00002	f	1970-01	49.315753	1
119	2	1.677868	606181.607910	606181.605225	607875.623047	607875.622070	2	2	0.761497	608876.709961	608876.703125	609643.610107	609643.609131	00002	f	1970-01	49.315753	0
120	2	0.063038	612148.616211	612148.614014	612227.536865	612227.535156	3	2	0.483125	613228.019043	613228.016113	613715.528076	613715.526123	00002	f	1970-01	49.315753	1
121	2	0.435651	616231.692139	616231.689941	616683.583984	616683.583008	3	2	0.601753	617684.756104	617684.747070	618299.685059	618299.684082	00002	f	1970-01	49.315753	1
122	2	0.524381	620815.105957	620815.103027	621355.615234	621355.612061	3	2	0.470620	622356.592041	622356.584961	622835.670898	622835.656006	00002	f	1970-01	49.315753	0
123	2	0.535096	625348.496094	625348.494141	625899.714111	625899.712158	3	2	0.464988	626900.886963	626900.877930	627379.745117	627379.743164	00002	f	1970-01	49.315753	0
124	2	0.657029	629898.556152	629898.554199	630571.708984	630571.707031	3	2	0.516823	631572.772949	631572.765137	632099.807129	632099.806152	00002	f	1970-01	49.315753	1
