
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
85	1	0.732461	405814.874023	405814.871094	406563.480957	406563.479004	2	2	0.262388	407565.992188	407565.983887	407843.539062	407843.535889	00022	f	1970-01	49.651826	1
86	1	0.559145	410348.277100	410348.273926	410923.543945	410923.541992	2	2	0.639682	411932.788086	411932.780029	412587.613037	412587.611816	00022	f	1970-01	49.651826	0
87	2	0.626509	415098.240967	415098.239014	415741.037109	415741.034912	3	1	0.582522	416742.131836	416742.125000	417331.766113	417331.763916	00022	f	1970-01	49.651826	0
88	1	0.955145	419848.350098	419848.346924	420819.736816	420819.736084	2	2	0.540326	421820.818848	421820.811035	422371.757080	422371.756104	00022	f	1970-01	49.651826	0
89	2	0.473755	424881.938965	424881.937012	425371.830078	425371.829102	2	1	0.790342	426373.037109	426373.030029	427171.876953	427171.874023	00022	f	1970-01	49.651826	1
90	2	0.585664	429681.888916	429681.886963	430283.895996	430283.893066	3	1	0.369579	431285.423096	431285.365967	431667.887939	431667.886963	00022	f	1970-01	49.651826	1
91	2	0.444940	434198.659912	434198.657959	434659.845947	434659.844971	3	1	1.073889	435660.926025	435660.918945	436740.056885	436740.055176	00022	f	1970-01	49.651826	1
92	2	0.610972	439248.755859	439248.753906	439875.983887	439875.980957	2	1	0.305481	440883.438965	440883.430908	441204.014893	441204.013184	00022	f	1970-01	49.651826	0
93	1	0.464264	443715.510986	443715.508789	444196.034912	444196.032959	3	2	0.484859	445196.370117	445196.367920	445700.072021	445700.071045	00022	f	1970-01	49.651826	1
94	1	0.595528	448232.289062	448232.286865	448844.059814	448844.058105	3	2	0.482612	449845.177002	449845.168945	450332.113037	450332.111084	00022	f	1970-01	49.651826	0
95	2	1.394843	452849.034912	452849.033203	454260.126953	454260.125000	3	1	0.433972	455261.203857	455261.197021	455700.154053	455700.151855	00022	f	1970-01	49.651826	1
96	2	0.372167	458215.816895	458215.814941	458604.234863	458604.232910	2	1	0.444616	459605.312988	459605.304932	460060.194824	460060.193115	00022	f	1970-01	49.651826	0
97	1	0.390083	462565.903809	462565.901855	462972.312012	462972.310059	2	2	0.750018	463973.407959	463973.398926	464732.333008	464732.332031	00022	f	1970-01	49.651826	0
98	1	0.594751	467249.332031	467249.330078	467860.337891	467860.335938	2	1	0.377983	468861.455811	468861.448975	469260.400146	469260.399170	00022	f	1970-01	49.651826	1
99	1	0.302040	471766.086914	471766.084961	472084.396973	472084.395996	2	1	0.377219	473085.500000	473085.492188	473476.427979	473476.427002	00022	f	1970-01	49.651826	1
100	1	0.340737	475999.512939	475999.510986	476356.511963	476356.510986	2	1	0.318502	477357.600830	477357.593994	477684.456055	477684.454834	00022	f	1970-01	49.651826	0
101	2	0.708748	480199.609131	480199.607178	480924.591064	480924.590088	3	1	0.439604	481925.683838	481925.676025	482372.616943	482372.615967	00022	f	1970-01	49.651826	0
102	2	0.513309	484883.146973	484883.143799	485412.605957	485412.604004	3	2	0.323942	486413.689941	486413.681885	486756.720947	486756.718994	00022	f	1970-01	49.651826	0
103	2	0.457884	489266.474854	489266.472168	489740.621094	489740.617920	3	2	0.350790	490741.820068	490741.812012	491100.663818	491100.661865	00022	f	1970-01	49.651826	0
104	1	0.531926	493616.560059	493616.557129	494164.739014	494164.737061	3	1	0.573745	495167.896973	495167.887939	495756.706055	495756.704102	00022	f	1970-01	49.651826	1
105	1	0.321673	498266.658936	498266.656982	498604.675049	498604.672852	2	1	0.404435	499605.755127	499605.747070	500020.816895	500020.816162	00022	f	1970-01	49.651826	1
106	1	0.287117	502533.379150	502533.375977	502836.744873	502836.743164	2	1	0.363037	503837.914062	503837.906982	504212.844971	504212.843994	00022	f	1970-01	49.651826	1
107	1	0.295437	506716.804932	506716.802979	507028.792969	507028.791992	3	1	0.307116	508029.896973	508029.890137	508340.833984	508340.833008	00022	f	1970-01	49.651826	0
108	2	0.538363	510850.207031	510850.204834	511404.829102	511404.827148	2	1	2.108263	512406.053955	512406.045898	514524.892090	514524.890869	00022	f	1970-01	49.651826	0
109	2	0.354977	517033.669922	517033.667969	517404.904053	517404.901855	2	2	0.340201	518406.102783	518406.094971	518756.943848	518756.942871	00022	f	1970-01	49.651826	1
110	2	0.345624	521267.081055	521267.077881	521628.961914	521628.960938	3	2	0.299176	522630.023926	522630.016113	522933.108154	522933.105957	00022	f	1970-01	49.651826	0
111	1	1.770323	525450.524902	525450.522949	527237.105957	527237.104980	3	2	0.426777	528238.227051	528238.218994	528677.065186	528677.063965	00022	f	1970-01	49.651826	1
112	1	0.476892	531183.982178	531183.979980	531677.127197	531677.125977	3	2	0.344967	532678.165771	532678.158936	533029.187988	533029.185059	00022	f	1970-01	49.651826	0
113	2	1.478896	535534.062988	535534.061035	537029.218018	537029.216064	2	1	0.282788	538030.103027	538030.096924	538333.265869	538333.265137	00022	f	1970-01	49.651826	0
114	1	0.282188	540850.842041	540850.840088	541149.281982	541149.280029	3	1	0.278022	542152.125000	542152.117920	542445.240967	542445.239014	00022	f	1970-01	49.651826	0
115	1	0.390209	544950.895020	544950.891846	545357.458008	545357.456787	2	2	0.454056	546358.300049	546358.294922	546821.342041	546821.341064	00022	f	1970-01	49.651826	1
116	1	0.294841	549334.353027	549334.350098	549645.452881	549645.450928	2	2	0.153514	550646.673828	550646.666016	550805.520020	550805.517822	00022	f	1970-01	49.651826	1
117	1	0.439509	553317.755859	553317.753906	553773.518066	553773.517090	2	2	0.989393	554774.792969	554774.784912	555773.503906	555773.502930	00022	f	1970-01	49.651826	0
118	2	0.520690	558284.529053	558284.527100	558821.458008	558821.455811	3	2	1.275618	559822.534912	559822.526855	561109.879883	561109.877930	00022	f	1970-01	49.651826	0
119	1	0.458699	563634.637939	563634.635986	564109.540039	564109.539062	3	1	0.279933	565110.495117	565110.489014	565397.581055	565397.579834	00022	f	1970-01	49.651826	1
120	1	0.423947	567901.380127	567901.377930	568341.583008	568341.581055	2	1	0.278562	569342.767822	569342.760010	569629.673828	569629.672852	00022	f	1970-01	49.651826	1
121	1	0.309935	572151.462891	572151.461182	572477.658936	572477.656006	2	1	0.223818	573478.729980	573478.722168	573709.728027	573709.726074	00022	f	1970-01	49.651826	0
122	2	1.123233	576218.216797	576218.214844	577357.700928	577357.698975	3	1	0.981934	578358.722900	578358.716064	579349.834961	579349.833008	00022	f	1970-01	49.651826	1
123	2	0.465299	581868.322998	581868.320068	582349.870850	582349.869873	2	1	0.061906	583352.989014	583352.980957	583429.922119	583429.919922	00022	f	1970-01	49.651826	0
124	2	0.742559	585935.086914	585935.084961	586693.885986	586693.883789	3	2	0.351791	587694.984863	587694.977051	588053.842041	588053.841064	00022	f	1970-01	49.651826	0
125	2	1.037222	590568.495850	590568.494141	591621.954834	591621.953857	3	1	0.275046	592623.026123	592623.018066	592909.912109	592909.909912	00022	f	1970-01	49.651826	0
126	1	0.323032	595418.582031	595418.580078	595757.867920	595757.865967	2	2	0.333644	596758.937012	596758.929932	597101.948975	597101.947998	00022	f	1970-01	49.651826	0
127	1	0.267073	599618.666016	599618.664062	599901.999023	599901.995850	2	1	0.327776	600903.333984	600903.325928	601246.154053	601246.151855	00022	f	1970-01	49.651826	0
128	1	0.293701	603752.083008	603752.080811	604062.030029	604062.029053	2	2	0.513573	605063.107910	605063.100098	605582.116943	605582.114990	00022	f	1970-01	49.651826	1
129	1	0.312363	608085.500000	608085.498047	608414.106934	608414.106201	2	2	0.394377	609415.225098	609415.216797	609814.209961	609814.208008	00022	f	1970-01	49.651826	1
130	1	0.535013	612318.912842	612318.911133	612870.175049	612870.172852	2	2	0.320196	613886.817871	613886.811035	614222.149170	614222.147949	00022	f	1970-01	49.651826	0
131	2	0.390302	616735.623047	616735.620850	617142.210938	617142.195801	3	1	0.246071	618143.260986	618143.253906	618398.240967	618398.238770	00022	f	1970-01	49.651826	1
132	2	0.327665	620903.979980	620903.976807	621246.328125	621246.326904	3	1	0.297414	622253.236084	622253.230957	622566.240967	622566.239014	00022	f	1970-01	49.651826	1
133	2	0.400164	625085.974854	625085.972900	625502.249023	625502.248047	3	1	0.639395	626503.984863	626503.977051	627158.257812	627158.256104	00022	f	1970-01	49.651826	1
134	1	2.028713	635770.523926	635770.513916	637814.436035	637814.435059	3	2	0.490894	638815.514893	638815.506836	639310.414062	639310.413086	00022	f	1970-01	49.651826	1
135	1	0.554704	641819.477051	641819.474854	642390.437012	642390.435791	2	2	0.204045	643391.501953	643391.494873	643606.590088	643606.589111	00022	f	1970-01	49.651826	1
136	1	0.358041	646136.341064	646136.338867	646510.518066	646510.517090	2	2	0.423068	647511.513916	647511.507080	647942.594971	647942.593994	00022	f	1970-01	49.651826	0
137	2	0.769324	650452.970947	650452.968994	651238.552002	651238.549805	3	1	1.097988	652239.764893	652239.757080	653350.696045	653350.695068	00022	f	1970-01	49.651826	1
138	2	0.440732	655869.739990	655869.738037	656326.745850	656326.744141	3	1	0.550518	657327.753906	657327.747070	657886.653809	657886.652832	00022	f	1970-01	49.651826	1
